date,product_id,category,demand,stock_level,safety_stock,reorder_point,lead_time,criticality,unit_cost,supplier_id,batch_number,expiry_date,storage_temp
2024-11-24,16,OTC,226,1728,586,1172,5,1,220.2143415638068,5,B202411-2477,2026-08-04,Room Temp
2024-11-25,16,OTC,440,1288,586,1172,7,1,442.12983940099286,4,B202411-5667,2025-09-14,Room Temp
2024-11-26,16,OTC,439,1954,586,1172,5,1,856.1847319840252,2,B202411-6250,2026-09-29,2-8°C
2024-11-27,16,OTC,374,1580,586,1172,5,1,486.6469366675248,5,B202411-7818,2026-08-27,2-8°C
2024-11-28,16,OTC,361,1219,586,1172,9,1,316.20409634104084,4,B202411-7862,2026-10-11,Room Temp
2024-11-29,16,OTC,408,1954,586,1172,6,1,527.6085075207806,1,B202411-5329,2026-10-15,-20°C
2024-11-30,16,OTC,282,1672,586,1172,9,1,744.6023796517292,2,B202411-1621,2026-04-20,2-8°C
2024-12-01,16,OTC,257,1415,586,1172,5,1,220.91971915106078,3,B202412-9460,2025-12-30,-20°C
2024-12-02,16,OTC,309,1954,586,1172,8,1,115.97653224415923,4,B202412-8971,2025-06-22,Room Temp
2024-12-03,16,OTC,391,1563,586,1172,9,1,367.89845211066057,3,B202412-8188,2026-09-01,-20°C
2024-12-04,16,OTC,448,1954,586,1172,8,1,138.49168020821207,2,B202412-5520,2026-07-06,Room Temp
2024-12-05,16,OTC,449,1505,586,1172,6,1,623.0218643386772,4,B202412-8002,2025-09-25,Room Temp
2024-12-06,16,OTC,449,1954,586,1172,5,1,743.0256449914044,5,B202412-2358,2026-05-08,2-8°C
2024-12-07,16,OTC,373,1581,586,1172,6,1,505.04102433751694,5,B202412-3011,2026-05-26,-20°C
2024-12-08,16,OTC,373,1208,586,1172,9,1,362.4230954291069,1,B202412-4652,2026-02-01,-20°C
2024-12-09,16,OTC,244,1954,586,1172,6,1,681.3813657342752,2,B202412-1504,2026-04-11,2-8°C
2024-12-10,16,OTC,311,1643,586,1172,6,1,519.4597819809936,1,B202412-9509,2026-06-02,Room Temp
2024-12-11,16,OTC,493,1954,586,1172,9,1,544.7329059430085,2,B202412-2750,2026-11-02,2-8°C
2024-12-12,16,OTC,423,1531,586,1172,9,1,115.0547678196549,5,B202412-9760,2026-04-17,2-8°C
2024-12-13,16,OTC,447,1954,586,1172,7,1,760.2342788889184,3,B202412-9594,2026-11-26,2-8°C
2024-12-14,16,OTC,413,1541,586,1172,9,1,481.71374511042177,1,B202412-7784,2026-05-11,-20°C
2024-12-15,16,OTC,365,1176,586,1172,5,1,412.3212529281051,4,B202412-9482,2025-08-30,-20°C
2024-12-16,16,OTC,350,1954,586,1172,8,1,306.1956330170997,2,B202412-2107,2025-11-01,Room Temp
2024-12-17,16,OTC,462,1492,586,1172,8,1,886.5838488592149,5,B202412-9447,2026-06-20,-20°C
2024-12-18,16,OTC,328,1954,586,1172,5,1,496.2794869446288,5,B202412-9844,2026-08-13,2-8°C
2024-12-19,16,OTC,471,1483,586,1172,5,1,373.17255280143087,3,B202412-1171,2026-07-25,2-8°C
2024-12-20,16,OTC,365,1954,586,1172,9,1,363.0896375775371,2,B202412-7078,2025-09-17,Room Temp
2024-12-21,16,OTC,352,1602,586,1172,6,1,883.0364569971563,4,B202412-4790,2025-10-14,-20°C
2024-12-22,16,OTC,321,1281,586,1172,9,1,808.6164331981882,1,B202412-1301,2026-07-20,-20°C
2024-12-23,16,OTC,486,1954,586,1172,5,1,779.9640150373243,1,B202412-6308,2026-02-24,-20°C
2024-12-24,16,OTC,411,1543,586,1172,7,1,495.9510556466948,4,B202412-5239,2025-08-28,Room Temp
2024-12-25,16,OTC,440,1954,586,1172,7,1,439.1887422481307,3,B202412-8021,2026-03-10,-20°C
2024-12-26,16,OTC,414,1540,586,1172,5,1,809.9057039583324,3,B202412-1109,2026-04-16,2-8°C
2024-12-27,16,OTC,405,1954,586,1172,9,1,626.5617062386176,5,B202412-4936,2026-03-27,-20°C
2024-12-28,16,OTC,433,1521,586,1172,9,1,519.1368431518486,5,B202412-4179,2025-09-26,2-8°C
2024-12-29,16,OTC,337,1184,586,1172,6,1,751.6136647912557,4,B202412-4869,2026-05-27,2-8°C
2024-12-30,16,OTC,425,1954,586,1172,9,1,179.62876195158353,2,B202412-1070,2026-12-27,Room Temp
2024-01-01,17,OTC,591,2157,669,1338,8,1,149.8123450024672,3,B202401-9367,2025-03-15,2-8°C
2024-01-02,17,OTC,510,1647,669,1338,6,1,538.1951135939003,1,B202401-6295,2025-11-04,-20°C
2024-01-03,17,OTC,630,2231,669,1338,8,1,137.767304833639,2,B202401-1579,2025-03-22,2-8°C
2024-01-04,17,OTC,450,1781,669,1338,9,1,164.33799399518617,2,B202401-5985,2025-08-09,2-8°C
2024-01-05,17,OTC,423,1358,669,1338,8,1,892.9356828609048,3,B202401-4558,2025-12-29,2-8°C
2024-01-06,17,OTC,435,2231,669,1338,5,1,274.8242788165211,5,B202401-9176,2024-12-07,Room Temp
2024-01-07,17,OTC,460,1771,669,1338,6,1,324.9923871319122,5,B202401-3966,2025-09-23,2-8°C
2024-01-08,17,OTC,450,2231,669,1338,8,1,467.3038665117613,4,B202401-9831,2024-09-21,-20°C
2024-01-09,17,OTC,643,1588,669,1338,7,1,708.8272366235074,2,B202401-8713,2025-02-02,-20°C
2024-01-10,17,OTC,480,2231,669,1338,7,1,840.6058376804822,4,B202401-6102,2024-09-11,-20°C
2024-01-11,17,OTC,481,1750,669,1338,6,1,710.5892677354091,1,B202401-1876,2025-04-22,2-8°C
2024-01-12,17,OTC,443,2231,669,1338,5,1,717.5900868994934,4,B202401-2218,2025-09-01,Room Temp
2024-01-13,17,OTC,347,1884,669,1338,5,1,196.30470015617442,3,B202401-3921,2025-11-26,2-8°C
2024-01-14,17,OTC,458,1426,669,1338,5,1,467.70943644887734,5,B202401-4997,2025-03-30,2-8°C
2024-01-15,17,OTC,451,2231,669,1338,6,1,283.0811011862294,2,B202401-4307,2025-07-26,Room Temp
2024-01-16,17,OTC,326,1905,669,1338,9,1,840.0902399996129,2,B202401-5513,2026-01-06,2-8°C
2024-01-17,17,OTC,490,1415,669,1338,8,1,328.7248625110345,2,B202401-5154,2025-02-19,2-8°C
2024-01-18,17,OTC,658,2231,669,1338,7,1,826.4971175099089,3,B202401-7857,2025-11-17,2-8°C
2024-01-19,17,OTC,534,1697,669,1338,9,1,817.4815888315119,5,B202401-8600,2025-03-08,-20°C
2024-01-20,17,OTC,447,2231,669,1338,8,1,870.1051216021018,5,B202401-6661,2025-11-28,Room Temp
2024-01-21,17,OTC,500,1731,669,1338,7,1,398.1882166817153,1,B202401-8191,2024-12-19,2-8°C
2024-01-22,17,OTC,447,2231,669,1338,8,1,282.4643014340019,1,B202401-8287,2026-01-11,-20°C
2024-01-23,17,OTC,634,1597,669,1338,7,1,764.123075613855,3,B202401-4173,2025-11-03,-20°C
2024-01-24,17,OTC,507,2231,669,1338,7,1,193.8639386401945,3,B202401-4351,2025-06-22,2-8°C
2024-01-25,17,OTC,555,1676,669,1338,9,1,269.9640181447629,4,B202401-5469,2024-08-07,2-8°C
2024-01-26,17,OTC,542,2231,669,1338,5,1,969.0238560081416,2,B202401-6702,2024-12-20,Room Temp
2024-01-27,17,OTC,518,1713,669,1338,9,1,476.450630681703,1,B202401-9627,2024-08-14,2-8°C
2024-01-28,17,OTC,317,1396,669,1338,6,1,420.64458158515504,1,B202401-4418,2025-05-04,-20°C
2024-01-29,17,OTC,444,2231,669,1338,8,1,136.01493465392275,3,B202401-1518,2025-03-15,Room Temp
2024-01-30,17,OTC,546,1685,669,1338,7,1,17.527531015520307,1,B202401-4133,2025-04-04,Room Temp
2024-01-31,17,OTC,422,2231,669,1338,7,1,550.495322026907,3,B202401-6048,2024-08-23,2-8°C
2024-02-01,17,OTC,586,1645,669,1338,7,1,277.88392166938763,3,B202402-2769,2025-12-26,2-8°C
2024-02-02,17,OTC,451,2231,669,1338,6,1,687.3068494005336,5,B202402-5621,2025-10-18,Room Temp
2024-02-03,17,OTC,620,1611,669,1338,8,1,754.6736344035305,5,B202402-2669,2025-03-14,2-8°C
2024-02-04,17,OTC,374,2231,669,1338,6,1,777.0576664781913,2,B202402-5012,2025-03-03,-20°C
2024-02-05,17,OTC,520,1711,669,1338,9,1,918.2483682969154,1,B202402-5239,2024-09-15,2-8°C
2024-02-06,17,OTC,574,2231,669,1338,6,1,634.8321584316218,5,B202402-6239,2025-02-11,2-8°C
2024-02-07,17,OTC,544,1687,669,1338,5,1,361.23620977783366,3,B202402-2760,2025-04-05,Room Temp
2024-02-08,17,OTC,578,2231,669,1338,5,1,10.681948725458529,2,B202402-8115,2024-09-24,-20°C
2024-02-09,17,OTC,529,1702,669,1338,8,1,99.00933998220978,5,B202402-5614,2025-12-13,Room Temp
2024-02-10,17,OTC,439,2231,669,1338,9,1,264.0014250409556,1,B202402-2814,2024-09-22,2-8°C
2024-02-11,17,OTC,517,1714,669,1338,6,1,964.0569942047438,1,B202402-6014,2025-02-22,-20°C
2024-02-12,17,OTC,518,2231,669,1338,8,1,488.34758235780856,5,B202402-4636,2026-01-29,Room Temp
2024-02-13,17,OTC,514,1717,669,1338,8,1,855.8924045097519,3,B202402-4064,2025-10-17,2-8°C
2024-02-14,17,OTC,660,2231,669,1338,5,1,257.058471872907,4,B202402-1795,2024-10-17,2-8°C
2024-02-15,17,OTC,429,1802,669,1338,6,1,862.118510313041,5,B202402-7488,2025-01-24,-20°C
2024-02-16,17,OTC,564,2231,669,1338,9,1,859.8186364280007,4,B202402-8514,2024-09-01,Room Temp
2024-02-17,17,OTC,502,1729,669,1338,5,1,442.27534830153127,2,B202402-3843,2024-09-03,-20°C
2024-02-18,17,OTC,467,2231,669,1338,8,1,691.460784465095,2,B202402-6200,2025-09-17,-20°C
2024-02-19,17,OTC,595,1636,669,1338,6,1,102.54505041546314,2,B202402-2472,2025-11-02,-20°C
2024-02-20,17,OTC,459,2231,669,1338,6,1,452.5236605588008,5,B202402-8518,2024-09-14,-20°C
2024-02-21,17,OTC,629,1602,669,1338,8,1,963.7811944619125,5,B202402-3390,2025-11-09,2-8°C
2024-02-22,17,OTC,690,2231,669,1338,6,1,883.1835769589509,2,B202402-6780,2025-06-12,2-8°C
2024-02-23,17,OTC,600,1631,669,1338,8,1,844.4974297795316,5,B202402-4628,2025-04-02,2-8°C
2024-02-24,17,OTC,524,2231,669,1338,8,1,69.36078883453327,2,B202402-1365,2025-09-30,-20°C
2024-02-25,17,OTC,368,1863,669,1338,9,1,824.3474986113936,5,B202402-3788,2025-04-26,Room Temp
2024-02-26,17,OTC,659,2231,669,1338,8,1,265.31180841967347,2,B202402-9312,2025-01-23,2-8°C
2024-02-27,17,OTC,380,1851,669,1338,9,1,595.3340533796844,2,B202402-5257,2024-12-19,Room Temp
2024-02-28,17,OTC,585,2231,669,1338,7,1,991.066403419994,2,B202402-3815,2025-08-06,2-8°C
2024-02-29,17,OTC,624,1607,669,1338,7,1,550.9915915302712,1,B202402-5615,2025-11-28,2-8°C
2024-03-01,17,OTC,496,2231,669,1338,9,1,357.6842598715284,3,B202403-5122,2025-09-27,2-8°C
2024-03-02,17,OTC,468,1763,669,1338,8,1,416.97566136236526,4,B202403-5569,2024-12-22,Room Temp
2024-03-03,17,OTC,407,1356,669,1338,6,1,707.9681669513202,5,B202403-2891,2026-01-24,2-8°C
2024-03-04,17,OTC,447,2231,669,1338,7,1,954.8850133405052,3,B202403-2888,2024-11-05,2-8°C
2024-03-05,17,OTC,530,1701,669,1338,5,1,745.033098278503,1,B202403-7303,2025-09-19,2-8°C
2024-03-06,17,OTC,460,2231,669,1338,7,1,481.5776840281887,4,B202403-9730,2025-10-06,2-8°C
2024-03-07,17,OTC,555,1676,669,1338,5,1,286.2550751201543,2,B202403-9792,2026-01-02,2-8°C
2024-03-08,17,OTC,537,2231,669,1338,9,1,317.93499343412174,4,B202403-8246,2024-11-09,-20°C
2024-03-09,17,OTC,470,1761,669,1338,6,1,440.74472156425304,3,B202403-5995,2024-12-08,2-8°C
2024-03-10,17,OTC,521,2231,669,1338,6,1,529.6714826446828,2,B202403-1865,2025-05-12,Room Temp
2024-03-11,17,OTC,588,1643,669,1338,8,1,44.73512650328307,4,B202403-1511,2024-10-04,Room Temp
2024-03-12,17,OTC,472,2231,669,1338,6,1,937.6372185188316,1,B202403-7659,2024-11-10,2-8°C
2024-03-13,17,OTC,789,1442,669,1338,6,1,137.91513607345954,2,B202403-1726,2026-03-10,Room Temp
2024-03-14,17,OTC,537,2231,669,1338,8,1,196.7931233523481,4,B202403-1523,2025-08-22,-20°C
2024-03-15,17,OTC,486,1745,669,1338,5,1,335.0617365914102,5,B202403-3133,2024-12-25,Room Temp
2024-03-16,17,OTC,536,2231,669,1338,6,1,80.4253544453143,4,B202403-4330,2025-10-26,Room Temp
2024-03-17,17,OTC,353,1878,669,1338,5,1,965.3125386827587,4,B202403-2749,2026-01-28,2-8°C
2024-03-18,17,OTC,630,2231,669,1338,8,1,744.6938017503061,5,B202403-3178,2025-06-04,Room Temp
2024-03-19,17,OTC,456,1775,669,1338,7,1,364.74368877934967,5,B202403-1004,2024-11-02,2-8°C
2024-03-20,17,OTC,464,2231,669,1338,5,1,743.2666468971347,4,B202403-4999,2024-12-18,-20°C
2024-03-21,17,OTC,455,1776,669,1338,6,1,121.42591799540959,3,B202403-7829,2026-02-14,2-8°C
2024-03-22,17,OTC,657,2231,669,1338,5,1,867.8743715457871,3,B202403-5787,2025-11-08,-20°C
2024-03-23,17,OTC,491,1740,669,1338,5,1,623.1311153017924,2,B202403-3520,2025-07-30,2-8°C
2024-03-24,17,OTC,297,1443,669,1338,5,1,767.6127402781127,2,B202403-2378,2025-08-02,-20°C
2024-03-25,17,OTC,510,2231,669,1338,5,1,304.54726810555877,2,B202403-5992,2025-07-02,2-8°C
2024-03-26,17,OTC,692,1539,669,1338,6,1,148.08587414765637,5,B202403-3927,2025-04-13,Room Temp
2024-03-27,17,OTC,581,2231,669,1338,7,1,713.1330268447707,4,B202403-1900,2025-05-08,2-8°C
2024-03-28,17,OTC,539,1692,669,1338,7,1,890.6757980571579,4,B202403-6116,2025-09-20,-20°C
2024-03-29,17,OTC,661,2231,669,1338,9,1,673.2236168497038,5,B202403-3928,2025-06-21,Room Temp
2024-03-30,17,OTC,575,1656,669,1338,7,1,647.4430421162281,2,B202403-7873,2024-12-03,Room Temp
2024-03-31,17,OTC,499,2231,669,1338,5,1,335.14112674912207,3,B202403-5441,2025-11-23,-20°C
2024-04-01,17,OTC,580,1651,669,1338,7,1,353.49857916365113,5,B202404-2845,2025-09-25,Room Temp
2024-04-02,17,OTC,589,2231,669,1338,8,1,664.9422338382865,3,B202404-3108,2025-06-14,2-8°C
2024-04-03,17,OTC,622,1609,669,1338,5,1,863.7376326722849,3,B202404-5536,2025-09-29,Room Temp
2024-04-04,17,OTC,480,2231,669,1338,8,1,247.88792255211303,5,B202404-8698,2025-11-15,Room Temp
2024-04-05,17,OTC,544,1687,669,1338,6,1,751.9040806567261,1,B202404-2446,2026-02-27,2-8°C
2024-04-06,17,OTC,479,2231,669,1338,6,1,792.1208989723673,4,B202404-7184,2025-03-22,Room Temp
2024-04-07,17,OTC,612,1619,669,1338,9,1,83.2710580606137,3,B202404-9112,2025-04-26,-20°C
2024-04-08,17,OTC,627,2231,669,1338,9,1,93.45514623396474,4,B202404-7893,2025-07-04,2-8°C
2024-04-09,17,OTC,562,1669,669,1338,5,1,929.8334807902116,2,B202404-2290,2026-02-26,-20°C
2024-04-10,17,OTC,676,2231,669,1338,6,1,793.8802826568734,5,B202404-9386,2025-08-17,-20°C
2024-04-11,17,OTC,460,1771,669,1338,7,1,822.6521255002003,5,B202404-1191,2025-05-19,-20°C
2024-04-12,17,OTC,608,2231,669,1338,7,1,218.94829606853375,4,B202404-3665,2025-04-22,-20°C
2024-04-13,17,OTC,587,1644,669,1338,6,1,241.35251677798536,2,B202404-4232,2025-06-15,-20°C
2024-04-14,17,OTC,508,2231,669,1338,6,1,933.5608895711886,4,B202404-3211,2025-08-15,2-8°C
2024-04-15,17,OTC,622,1609,669,1338,9,1,142.51401383360948,2,B202404-6984,2024-12-20,Room Temp
2024-04-16,17,OTC,556,2231,669,1338,7,1,168.08192792869187,3,B202404-1549,2025-09-06,2-8°C
2024-04-17,17,OTC,500,1731,669,1338,5,1,397.8153474169069,5,B202404-1230,2025-05-29,-20°C
2024-04-18,17,OTC,755,2231,669,1338,9,1,488.6612357973123,2,B202404-5945,2024-11-06,-20°C
2024-04-19,17,OTC,506,1725,669,1338,8,1,442.4067332089518,4,B202404-7087,2025-08-14,-20°C
2024-04-20,17,OTC,312,1413,669,1338,5,1,762.6228927306372,5,B202404-1579,2026-01-19,2-8°C
2024-04-21,17,OTC,346,2231,669,1338,7,1,711.2552295036014,1,B202404-9619,2025-03-15,2-8°C
2024-04-22,17,OTC,669,1562,669,1338,8,1,599.6333193548317,4,B202404-7154,2026-01-23,2-8°C
2024-04-23,17,OTC,563,2231,669,1338,8,1,902.7507660982338,3,B202404-1276,2025-02-01,2-8°C
2024-04-24,17,OTC,491,1740,669,1338,8,1,402.78648001407754,3,B202404-3442,2026-01-18,2-8°C
2024-04-25,17,OTC,573,2231,669,1338,5,1,113.0821457670729,5,B202404-2933,2025-08-09,-20°C
2024-04-26,17,OTC,520,1711,669,1338,6,1,866.7910922686959,4,B202404-8123,2026-01-19,2-8°C
2024-04-27,17,OTC,461,2231,669,1338,8,1,640.685127129751,3,B202404-8996,2026-02-26,Room Temp
2024-04-28,17,OTC,464,1767,669,1338,7,1,216.6023443992311,3,B202404-3874,2025-01-30,-20°C
2024-04-29,17,OTC,523,2231,669,1338,5,1,99.21001388731378,1,B202404-5741,2026-04-27,-20°C
2024-04-30,17,OTC,544,1687,669,1338,8,1,474.32379673752484,5,B202404-6770,2025-03-25,-20°C
2024-05-01,17,OTC,416,2231,669,1338,7,1,11.07843908341948,1,B202405-1650,2025-10-16,Room Temp
2024-05-02,17,OTC,555,1676,669,1338,5,1,419.43727434729715,3,B202405-3655,2026-02-03,Room Temp
2024-05-03,17,OTC,564,2231,669,1338,6,1,555.7593411640747,3,B202405-9949,2025-02-11,Room Temp
2024-05-04,17,OTC,604,1627,669,1338,5,1,374.3351859475716,4,B202405-3993,2025-03-04,2-8°C
2024-05-05,17,OTC,497,2231,669,1338,7,1,444.53967765869095,1,B202405-5479,2024-11-29,-20°C
2024-05-06,17,OTC,638,1593,669,1338,7,1,445.8330149096345,1,B202405-6314,2025-08-01,-20°C
2024-05-07,17,OTC,437,2231,669,1338,5,1,542.1861607141733,2,B202405-9978,2026-04-21,Room Temp
2024-05-08,17,OTC,568,1663,669,1338,6,1,574.4402787617769,5,B202405-6828,2025-04-01,-20°C
2024-05-09,17,OTC,620,2231,669,1338,8,1,223.72582607512217,4,B202405-9247,2024-12-25,-20°C
2024-05-10,17,OTC,500,1731,669,1338,9,1,101.85473747641444,1,B202405-3992,2025-08-06,2-8°C
2024-05-11,17,OTC,553,2231,669,1338,6,1,279.7144406845255,5,B202405-5869,2025-01-03,-20°C
2024-05-12,17,OTC,474,1757,669,1338,5,1,100.93104254498067,4,B202405-8782,2025-10-02,Room Temp
2024-05-13,17,OTC,741,2231,669,1338,7,1,331.85553809565494,2,B202405-1028,2026-02-07,-20°C
2024-05-14,17,OTC,679,1552,669,1338,9,1,201.28589906665167,3,B202405-4988,2025-01-24,-20°C
2024-05-15,17,OTC,488,2231,669,1338,5,1,164.64123198784765,2,B202405-5363,2026-03-11,2-8°C
2024-05-16,17,OTC,512,1719,669,1338,6,1,182.27212446670995,4,B202405-9319,2025-04-10,Room Temp
2024-05-17,17,OTC,520,2231,669,1338,5,1,113.20658188044386,1,B202405-6741,2025-12-10,Room Temp
2024-05-18,17,OTC,619,1612,669,1338,9,1,410.85451069052743,5,B202405-5286,2025-09-05,2-8°C
2024-05-19,17,OTC,467,2231,669,1338,6,1,697.5293601446917,3,B202405-7885,2025-09-13,-20°C
2024-05-20,17,OTC,622,1609,669,1338,6,1,345.1169258403644,3,B202405-4651,2025-10-27,-20°C
2024-05-21,17,OTC,435,2231,669,1338,8,1,455.3525549868214,2,B202405-7919,2025-05-04,2-8°C
2024-05-22,17,OTC,540,1691,669,1338,9,1,520.7094342126294,4,B202405-2580,2025-04-13,2-8°C
2024-05-23,17,OTC,681,2231,669,1338,8,1,496.97375194188334,2,B202405-4343,2026-03-26,2-8°C
2024-05-24,17,OTC,599,1632,669,1338,9,1,84.70958056521654,5,B202405-5503,2026-02-05,Room Temp
2024-05-25,17,OTC,393,2231,669,1338,6,1,722.9161955420354,4,B202405-8238,2025-06-03,2-8°C
2024-05-26,17,OTC,475,1756,669,1338,8,1,145.81031791041244,2,B202405-4659,2025-08-24,-20°C
2024-05-27,17,OTC,479,2231,669,1338,9,1,898.9099363746715,4,B202405-3130,2025-04-11,-20°C
2024-05-28,17,OTC,616,1615,669,1338,6,1,283.9180846221217,3,B202405-6242,2025-10-09,-20°C
2024-05-29,17,OTC,536,2231,669,1338,8,1,132.70250694164577,5,B202405-8352,2025-05-23,2-8°C
2024-05-30,17,OTC,435,1796,669,1338,5,1,507.7330618729779,5,B202405-4575,2025-05-17,-20°C
2024-05-31,17,OTC,521,2231,669,1338,7,1,533.8252821033343,5,B202405-2010,2026-05-20,-20°C
2024-06-01,17,OTC,359,1872,669,1338,8,1,767.0106908929279,5,B202406-1769,2025-05-04,2-8°C
2024-06-02,17,OTC,368,1504,669,1338,6,1,211.9696325261205,5,B202406-6594,2025-04-08,2-8°C
2024-06-03,17,OTC,611,2231,669,1338,7,1,92.49126377268738,2,B202406-2641,2025-09-22,-20°C
2024-06-04,17,OTC,452,1779,669,1338,7,1,881.5988766981791,4,B202406-3855,2026-05-10,-20°C
2024-06-05,17,OTC,562,2231,669,1338,5,1,265.92082747792625,5,B202406-4695,2025-01-06,2-8°C
2024-06-06,17,OTC,711,1520,669,1338,6,1,551.7806116145593,4,B202406-9031,2025-12-05,-20°C
2024-06-07,17,OTC,608,2231,669,1338,8,1,290.11958494398027,4,B202406-9741,2025-01-21,-20°C
2024-06-08,17,OTC,477,1754,669,1338,6,1,882.6136991748117,2,B202406-6509,2025-04-18,-20°C
2024-06-09,17,OTC,423,2231,669,1338,9,1,468.41988050176457,1,B202406-3495,2026-03-18,2-8°C
2024-06-10,17,OTC,441,1790,669,1338,5,1,269.2148895468419,3,B202406-2308,2025-07-06,Room Temp
2024-06-11,17,OTC,581,2231,669,1338,6,1,669.0490159748007,4,B202406-3981,2026-05-26,-20°C
2024-06-12,17,OTC,605,1626,669,1338,8,1,720.6151768544032,1,B202406-7855,2025-11-18,-20°C
2024-06-13,17,OTC,566,2231,669,1338,6,1,724.6639351258758,4,B202406-8325,2026-03-31,-20°C
2024-06-14,17,OTC,373,1858,669,1338,7,1,982.784609883195,2,B202406-2737,2025-03-27,Room Temp
2024-06-15,17,OTC,321,1537,669,1338,5,1,419.5143362481161,2,B202406-8023,2025-11-02,-20°C
2024-06-16,17,OTC,375,2231,669,1338,9,1,962.529617476727,5,B202406-3777,2026-04-08,-20°C
2024-06-17,17,OTC,471,1760,669,1338,6,1,569.9695455093781,1,B202406-9387,2026-06-13,-20°C
2024-06-18,17,OTC,517,2231,669,1338,9,1,278.3423364578372,4,B202406-5304,2026-05-05,2-8°C
2024-06-19,17,OTC,434,1797,669,1338,7,1,650.7616446314822,1,B202406-1465,2024-12-27,-20°C
2024-06-20,17,OTC,559,2231,669,1338,5,1,687.9993919167601,3,B202406-9225,2025-09-28,-20°C
2024-06-21,17,OTC,428,1803,669,1338,5,1,938.2809720130309,3,B202406-3928,2025-12-16,-20°C
2024-06-22,17,OTC,358,1445,669,1338,7,1,180.76054352408698,2,B202406-3892,2025-08-28,Room Temp
2024-06-23,17,OTC,436,2231,669,1338,9,1,913.0049595105788,1,B202406-8203,2026-01-23,-20°C
2024-06-24,17,OTC,608,1623,669,1338,7,1,528.1151658533913,3,B202406-3989,2025-01-18,Room Temp
2024-06-25,17,OTC,515,2231,669,1338,7,1,427.56594696602986,3,B202406-3765,2025-05-10,-20°C
2024-06-26,17,OTC,507,1724,669,1338,6,1,397.89052027435474,2,B202406-3674,2026-06-14,2-8°C
2024-06-27,17,OTC,492,2231,669,1338,5,1,85.75289499010461,5,B202406-3424,2026-03-14,2-8°C
2024-06-28,17,OTC,458,1773,669,1338,8,1,74.40764245919267,5,B202406-1897,2025-03-02,2-8°C
2024-06-29,17,OTC,496,2231,669,1338,8,1,214.1345014604937,3,B202406-4372,2025-02-05,-20°C
2024-06-30,17,OTC,364,1867,669,1338,9,1,537.8653864730636,1,B202406-4260,2025-12-20,-20°C
2024-07-01,17,OTC,451,1416,669,1338,7,1,563.8003074972268,5,B202407-7243,2025-12-27,Room Temp
2024-07-02,17,OTC,430,2231,669,1338,5,1,523.2585067747918,5,B202407-4964,2025-07-10,2-8°C
2024-07-03,17,OTC,482,1749,669,1338,9,1,326.87033669854304,1,B202407-3182,2025-05-19,-20°C
2024-07-04,17,OTC,607,2231,669,1338,5,1,99.64465891430164,1,B202407-9994,2025-06-06,Room Temp
2024-07-05,17,OTC,703,1528,669,1338,7,1,142.58657604113762,2,B202407-6947,2026-01-27,Room Temp
2024-07-06,17,OTC,310,2231,669,1338,9,1,872.8073453363019,3,B202407-2946,2025-08-08,-20°C
2024-07-07,17,OTC,341,1890,669,1338,9,1,631.4675684982192,3,B202407-4243,2025-09-05,-20°C
2024-07-08,17,OTC,492,1398,669,1338,9,1,307.95664458199093,5,B202407-7928,2025-09-11,-20°C
2024-07-09,17,OTC,479,2231,669,1338,7,1,227.21965932504654,5,B202407-7121,2026-01-12,-20°C
2024-07-10,17,OTC,431,1800,669,1338,9,1,850.6347447972693,3,B202407-9978,2026-04-27,Room Temp
2024-07-11,17,OTC,515,2231,669,1338,6,1,257.66675228791286,2,B202407-1059,2025-10-23,2-8°C
2024-07-12,17,OTC,583,1648,669,1338,7,1,933.5989207220236,3,B202407-1541,2025-02-09,2-8°C
2024-07-13,17,OTC,349,2231,669,1338,8,1,172.16442540501907,2,B202407-8371,2025-09-05,Room Temp
2024-07-14,17,OTC,401,1830,669,1338,7,1,80.16729021922988,5,B202407-4762,2026-02-12,2-8°C
2024-07-15,17,OTC,345,1485,669,1338,8,1,189.83569245021442,5,B202407-9347,2025-06-09,Room Temp
2024-07-16,17,OTC,457,2231,669,1338,8,1,115.84966049874713,3,B202407-9837,2025-08-24,2-8°C
2024-07-17,17,OTC,409,1822,669,1338,5,1,76.95040296106863,4,B202407-6436,2025-03-16,Room Temp
2024-07-18,17,OTC,458,1364,669,1338,9,1,428.6192474409719,1,B202407-2618,2025-11-04,Room Temp
2024-07-19,17,OTC,471,2231,669,1338,9,1,841.6571983204625,4,B202407-3043,2025-03-16,-20°C
